Id,SalePrice
1769,173153.98962828467
1770,148385.817490184
1771,133900.69808240287
1772,121731.71764116529
1773,135577.47829660837
1774,124111.61950426987
1775,137144.15909288544
1776,127003.85221737894
1777,117923.52432349848
1778,137661.2847018192
1779,122942.67095251997
1780,177078.8759135583
1781,128593.94756704412
1782,89840.08853194144
1783,135739.63001581715
1784,112399.79353212172
1785,125257.88247956992
1786,149362.2385841607
1787,161708.27859917757
1788,53097.29033455911
1789,99059.612369996
1790,88048.5729062941
1791,187062.0863675001
1792,154982.60987581086
1793,124366.52775797565
1794,148570.60811806118
1795,134762.94624593089
1796,127479.34517660827
1797,115974.2379682996
1798,125081.27606438103
1799,114638.51158403621
1800,132510.41091030923
1801,125740.35900972433
1802,126946.33868406426
1803,151565.53116375915
1804,146539.1143083129
1805,135678.4840507246
1806,106916.38266180562
1807,133001.67478011735
1808,117631.2978652752
1809,133509.9881371867
1810,158189.8415962488
1811,103280.88946744068
1812,95823.21620567968
1813,129131.9320034792
1814,101997.39941982864
1815,57442.91551777479
1816,102153.37691242866
1817,130848.44264073604
1818,141628.91698279287
1819,123835.66189606182
1820,59981.1683657605
1821,119165.7879134959
1822,150451.63559730665
1823,54293.698697480686
1824,133844.07677393858
1825,135476.39088719123
1826,105902.37296418658
1827,100124.34778218443
1828,137127.75003215723
1829,121987.31015432691
1830,150495.85609650522
1831,153302.43927176992
1832,78359.06821377964
1833,139998.23976463175
1834,116974.36238362658
1835,138958.11818113647
1836,128149.23839064635
1837,83938.87233705036
1838,127077.45910039762
1839,93051.23610022858
1840,176804.2299282561
1841,145073.16042481622
1842,89214.41811713894
1843,136849.14494664423
1844,138747.1354177233
1845,144232.44135513005
1846,160389.55511219433
1847,165260.86354326253
1848,53081.572139618496
1849,114270.6033173281
1850,117715.47913583672
1851,159433.23646138134
1852,122082.91801389224
1853,134683.57043990408
1854,166680.67908551605
1855,143537.11178394995
1856,216946.53171609386
1857,147702.57378780202
1858,134643.31430066092
1859,119935.67673031657
1860,153886.2352588706
1861,119912.93438502189
1862,305897.0074913967
1863,293611.11023346166
1864,293611.11023346166
1865,325745.6287481223
1866,348501.7249009975
1867,240516.51702684932
1868,311793.46137940534
1869,202285.90647530972
1870,236273.04038696273
1871,243621.7129795695
1872,169542.74870185668
1873,223602.56981747842
1874,145763.69780333707
1875,204279.50161399157
1876,194838.57101008442
1877,208440.40094458993
1878,214437.209776894
1879,129042.72407273696
1880,141764.30686630838
1881,248627.9066466638
1882,246231.68156448996
1883,190815.80577403607
1884,204987.00110878973
1885,245268.53662406304
1886,294070.1431385574
1887,204648.4424536796
1888,265049.5577817874
1889,164403.9531140872
1890,125767.95999278814
1891,127483.99236175953
1892,102497.64440661413
1893,138034.42742559494
1894,124288.47676618648
1895,144363.26559463466
1896,125590.80022594701
1897,112737.77202429075
1898,108648.47532563025
1899,141257.04810204796
1900,145211.0478276803
1901,174624.04089504026
1902,136683.51521608283
1903,220733.90549316548
1904,146301.208820593
1905,190882.40753706437
1906,152646.0916790951
1907,201636.7434602198
1908,111912.24195590214
1909,133127.64912355007
1910,118616.07482715868
1911,204487.6948877079
1912,295968.3127943125
1913,144137.722370253
1914,60763.200662275856
1915,323667.567234557
1916,65837.70806596655
1917,237999.69965165408
1918,135608.1830970157
1919,173533.24846686152
1920,141197.38735536483
1921,429820.64624570456
1922,329775.7652861978
1923,221960.80869844323
1924,216146.68061608812
1925,199357.92422995256
1926,393712.1143044094
1927,128780.9276803629
1928,158881.64114910946
1929,122931.45414186678
1930,136588.24342959604
1931,140710.03152854095
1932,131651.06836423595
1933,193611.503608235
1934,181896.31864936827
1935,175021.6154033618
1936,190953.30321562185
1937,182711.0954464976
1938,183138.48507043222
1939,232024.29935325784
1940,195766.68725473338
1941,179235.89411055864
1942,187669.68373232937
1943,214383.2036177031
1944,349992.91052173
1945,396196.338230002
1946,146059.2011887489
1947,315924.22366573085
1948,173229.4549310121
1949,253022.37207496655
1950,176562.45604390965
1951,251004.51902891268
1952,195288.43005203057
1953,173771.87654162224
1954,182724.58994938745
1955,130313.91952093702
1956,294331.97425737086
1957,154117.30106834715
1958,313124.1293424233
1959,140701.34545569523
1960,112713.43418449147
1961,119652.44618582305
1962,93750.41591945456
1963,100600.73351981844
1964,111883.7073686905
1965,145844.21682782975
1966,142961.86705201378
1967,294399.28457613196
1968,441069.9254847214
1969,374997.19939563825
1970,425432.40051189775
1971,437154.9029465775
1972,368904.17839605064
1973,266471.42613147595
1974,323597.45521539025
1975,401999.4337432667
1976,273470.4011363191
1977,371565.96977310674
1978,347351.77618410747
1979,338941.7077059002
1980,194854.00861644783
1981,344429.77738511324
1982,223609.3443250825
1983,209756.43679000356
1984,168177.6500519042
1985,223954.75928288244
1986,214896.61932323323
1987,166238.72358091368
1988,178893.28808450635
1989,187812.63425327512
1990,212058.90553410148
1991,232987.047131978
1992,209200.82675792763
1993,162165.87865183438
1994,230295.4611589199
1995,177993.44758622415
1996,254145.3226873387
1997,317803.1095527719
1998,327938.1714920335
1999,278555.1248690365
2000,331718.3269584866
2001,238495.08548287937
2002,237456.1462591864
2003,265875.44007907837
2004,275958.61129668134
2005,217783.98333465582
2006,232497.94941107725
2007,256828.88002125692
2008,232866.36359087416
2009,187452.96906542065
2010,190352.8201103678
2011,134848.80434741144
2012,183115.4625922501
2013,180132.14516881006
2014,184348.32039087414
2015,200669.87412505713
2016,191466.1329595751
2017,201942.80904865632
2018,127003.48398092839
2019,137683.80961760817
2020,110268.38353109555
2021,105536.63229320289
2022,178157.60788711027
2023,137306.5491289371
2024,255995.7112940477
2025,327520.6823845856
2026,184219.814725377
2027,153454.08019416503
2028,149848.75616134895
2029,166385.34954010628
2030,267142.4195935939
2031,229321.06907352526
2032,245539.8686234761
2033,261086.08533640593
2034,166450.57033032711
2035,225185.437982662
2036,191353.72269615778
2037,201793.25220393526
2038,294370.64116195636
2039,214151.02387753836
2040,290868.92163263896
2041,302911.0450154746
2042,204444.65427182888
2043,170937.44096675317
2044,176996.4930841799
2045,203330.79691101788
2046,132652.3604926052
2047,147116.70644351369
2048,129907.37549897848
2049,137251.63418272362
2050,176335.33256993454
2051,113815.76538700175
2052,131479.44653722557
2053,151356.5163670812
2054,90522.41030579968
2055,162484.4698270106
2056,144426.80492754048
2057,112261.41310954824
2058,225357.06227556476
2059,127541.83342869225
2060,169207.81084036795
2061,165815.03670681597
2062,129322.52304578385
2063,114787.46781733651
2064,142017.5564338119
2065,119792.89736809854
2066,171485.74926607774
2067,109633.91976415036
2068,124106.30579802007
2069,90045.29058174885
2070,115247.2694613326
2071,102311.29763031176
2072,127697.35602890061
2073,143078.7375430261
2074,186946.8415288735
2075,142434.87561991622
2076,123227.58555568723
2077,155573.2811478147
2078,131218.39478174623
2079,124949.72301127807
2080,116930.21847672088
2081,123954.45846133551
2082,106997.33354641068
2083,140978.1728447455
2084,110370.0208925822
2085,124504.50829267218
2086,120896.71352982734
2087,111021.10775409646
2088,91602.28071360577
2089,78566.18006939504
2090,122978.86209393409
2091,126372.94580466818
2092,128270.2929604913
2093,115936.07765261894
2094,110417.20996029545
2095,143846.11234477372
2096,85419.4258067312
2097,93164.57520695696
2098,152013.3137607839
2099,58557.48217011342
2100,78947.32468196968
2101,120475.069655213
2102,123577.43157363395
2103,105355.34045331346
2104,120436.1808127874
2105,128563.43683208428
2106,63654.63345791657
2107,217123.80678254506
2108,115237.33721940512
2109,115052.37152097582
2110,133835.1980274653
2111,154719.87146328166
2112,152195.46369844303
2113,123841.77516790335
2114,115485.54951597008
2115,164304.16584575037
2116,121396.79748622155
2117,153573.43617656783
2118,124642.13542612433
2119,109715.50185334786
2120,112624.12844640111
2121,93868.4800397126
2122,116709.0954889546
2123,92577.72875764736
2124,166859.9573577204
2125,124481.15621321255
2126,154389.4616675433
2127,165067.5712681602
2128,129218.23009982043
2129,100041.12339418438
2130,147664.53633041692
2131,141414.31841012594
2132,113055.20004111821
2133,125988.0462599935
2134,128635.51925129321
2135,98735.64126457323
2136,77336.78964754661
2137,111749.21379795719
2138,131014.72632857627
2139,153908.59364773124
2140,140445.6233758667
2141,146321.00519334644
2142,129398.76181552872
2143,144430.07951657788
2144,116955.43404642149
2145,133507.03719324816
2146,169428.5625629251
2147,135410.24045345865
2148,127426.55984770252
2149,147511.62771990724
2150,214676.0786398516
2151,111199.24748600693
2152,162484.2232079891
2153,166203.28398653746
2154,106597.34534762504
2155,142434.3843584741
2156,307364.78735039156
2157,230385.59379028084
2158,229498.12228111975
2159,206388.67715589824
2160,170037.37567069876
2161,240035.98491545636
2162,382491.10266654764
2163,376120.64230388665
2164,248893.3286465338
2165,196333.35078915337
2166,147053.96936076033
2167,211133.00467003853
2168,206227.44164109326
2169,203265.4426961968
2170,217288.38052792643
2171,157335.07267750447
2172,133656.37304386916
2173,159456.8288669973
2174,226762.71563218447
2175,287221.6629146017
2176,334783.38474376185
2177,251882.19459232385
2178,207735.40361130636
2179,139404.74525142997
2180,224580.38725914535
2181,190147.0652318576
2182,219816.11316155703
2183,193211.81136483903
2184,124470.28030209625
2185,129575.03933610121
2186,148838.5023392589
2187,156858.54684690046
2188,155237.1950959244
2189,185522.85383321196
2190,84311.62971701236
2191,76996.76502518012
2192,95124.11561341338
2193,105945.82950847964
2194,106955.16619105045
2195,107728.65596760351
2196,110555.9949677427
2197,121221.30102759479
2198,160833.478880629
2199,185610.63628676272
2200,143414.3171356352
2201,129941.09178059656
2202,210675.93192084366
2203,141314.87431148253
2204,168754.92574758292
2205,111792.9970664025
2206,137737.2836015636
2207,190158.74508872879
2208,235799.55139107985
2209,220989.94153157296
2210,122916.55894826347
2211,117238.57261456425
2212,119384.02492989076
2213,105627.50677131058
2214,129461.01993939522
2215,111582.76085262853
2216,138818.66705731265
2217,77708.81442519945
2218,72233.28294969347
2219,71559.83793544614
2220,65588.00494485261
2221,333914.37957625755
2222,266166.20291680953
2223,298600.96766280866
2224,212729.50679244148
2225,124769.5045166214
2226,200979.22342692578
2227,206258.52156418192
2228,288332.8171139578
2229,241687.81910951834
2230,162395.79554917454
2231,219454.37018646818
2232,185480.3145730396
2233,182699.76447064418
2234,239035.07455307007
2235,226265.876939257
2236,270139.85876375844
2237,334522.3641982364
2238,209913.8764945708
2239,106005.57278752264
2240,166345.68083672496
2241,159095.49946788573
2242,124849.06949314075
2243,123919.0276440624
2244,101861.0665295663
2245,96054.09470915014
2246,142862.27982216768
2247,115938.31844727922
2248,120145.3496555224
2249,122915.71727805729
2250,134388.7448305485
2251,101309.67923016708
2252,174186.6597992255
2253,162937.8152415481
2254,184566.4044114696
2255,191681.87955630274
2256,184127.9104783508
2257,207414.52747309458
2258,162726.09248081653
2259,178478.86310047677
2260,147042.51344859044
2261,187479.32471045188
2262,199928.37176389238
2263,384065.9292034561
2264,447036.8272142231
2265,154212.8633446623
2266,275511.04075356
2267,374854.82825421466
2268,423600.97507587937
2269,147892.40776793004
2270,186833.792441939
2271,211534.60657653722
2272,193560.43976084684
2273,167682.2916381771
2274,181106.34629461105
2275,174838.56554608827
2276,185099.56317472213
2277,185993.9015247754
2278,141929.05159834182
2279,125563.61136702314
2280,116535.4450668643
2281,179626.31867864434
2282,198941.3702905952
2283,103907.89154686366
2284,113273.52559842137
2285,139186.45253878206
2286,123696.62548342173
2287,356367.29126061936
2288,283731.6109420864
2289,385900.3066979063
2290,448854.260117178
2291,341845.00382144406
2292,413823.4951846344
2293,488291.724274973
2294,394946.01004956255
2295,460760.3987276058
2296,262963.86707459955
2297,308614.3632918671
2298,319687.2718880026
2299,372801.2100956386
2300,328303.3238360544
2301,285955.2281804546
2302,242715.6426150858
2303,238771.4952404362
2304,253571.5766545188
2305,178884.33632625875
2306,180065.45635436554
2307,194348.28446128205
2308,212816.23491420283
2309,277543.7071007396
2310,206965.54290835452
2311,192698.40743859895
2312,166089.7900568872
2313,174412.47548169177
2314,166218.6291792964
2315,176576.81176503035
2316,184683.62482262027
2317,190362.96669980444
2318,175625.2533531285
2319,176792.11547513495
2320,185946.86700511695
2321,238039.41024081444
2322,167165.5391523914
2323,179581.17099785886
2324,174503.90609785382
2325,203276.6653517561
2326,173386.40480547227
2327,198829.41966538352
2328,221585.8164164935
2329,183364.3067079921
2330,174910.44463105378
2331,375387.54305153294
2332,352786.535583195
2333,328408.02949292393
2334,252329.76092493022
2335,279788.7863846992
2336,332404.07464356977
2337,202311.69756175118
2338,264554.71648292564
2339,227832.405289944
2340,397258.2141214184
2341,211375.61629648638
2342,224900.6406355226
2343,222453.4922000879
2344,221386.7194344838
2345,248374.4494725518
2346,218072.98718130248
2347,206784.6944485534
2348,245144.42713567155
2349,173519.68721039587
2350,303994.1188540719
2351,266204.54608953197
2352,277052.872937334
2353,264698.16328679107
2354,131024.17832950885
2355,134655.81879935184
2356,146980.54739209244
2357,196777.83854694897
2358,195946.35400472986
2359,120290.3434643859
2360,114323.18757198211
2361,146224.31156145086
2362,278690.5357213746
2363,137316.50776751136
2364,155196.78219656282
2365,229342.85264497646
2366,200768.18571940612
2367,218502.00837459124
2368,213113.66760438881
2369,221667.72456367975
2370,167488.9990071661
2371,171758.94820087712
2372,186941.44739617856
2373,294967.6475226148
2374,351686.92694653006
2375,248637.56681502878
2376,275315.7502278787
2377,346355.42904403125
2378,142399.67608889347
2379,212075.48287754346
2380,142183.98773771262
2381,156866.36333951846
2382,199054.80737062084
2383,195344.74215215995
2384,235850.6929375941
2385,162558.80708072902
2386,136936.22657392008
2387,134553.51637034386
2388,97775.32430957323
2389,126780.62338074172
2390,149498.99578418804
2391,142177.60229588428
2392,121219.18606262247
2393,159868.3418268583
2394,141542.4573784087
2395,222002.0762729607
2396,149203.83893584379
2397,218126.98823546217
2398,136427.2407824595
2399,54252.31473482473
2400,51186.91728717456
2401,113251.22268436353
2402,140586.3525455085
2403,132279.38073903328
2404,150728.02040922857
2405,162879.9651767526
2406,144258.53825706587
2407,125371.47835879888
2408,143289.80437617464
2409,127241.71441023595
2410,160467.9524248661
2411,121310.4492877828
2412,159327.58161391798
2413,129258.88205226217
2414,144961.0131157315
2415,127366.56751006983
2416,126995.62429016628
2417,132103.1548812177
2418,125731.0746231802
2419,124860.56910911616
2420,129877.80286580307
2421,142056.8031630031
2422,107252.17696130041
2423,123690.06866017693
2424,158602.52369551023
2425,213970.02730091222
2426,136245.0498395511
2427,132342.0812669941
2428,169812.09870921462
2429,112244.81044194355
2430,132919.21701169634
2431,104543.7133900327
2432,141356.83553062993
2433,148868.45727480992
2434,144011.28227809092
2435,152459.87716207906
2436,114224.79038948202
2437,102497.80091407865
2438,131072.58610447941
2439,107067.38067118105
2440,122067.13919450628
2441,78332.54913011567
2442,93608.37959395016
2443,127806.76256544044
2444,121538.41201003824
2445,83348.94445038751
2446,137701.10498180703
2447,191069.98332854416
2448,135332.8173227808
2449,99824.0167883204
2450,143698.52663779748
2451,128011.32702963693
2452,205062.81154419793
2453,95355.0187305331
2454,129530.80045029662
2455,131975.77218008312
2456,141490.74406677068
2457,135258.16909025353
2458,123266.29305399809
2459,113826.76084049612
2460,139671.55208415745
2461,127032.12881217076
2462,138982.78804050895
2463,124417.7958061514
2464,176016.9127980738
2465,141621.78729883893
2466,119297.7768000483
2467,138804.3255648424
2468,84644.55010406449
2469,76353.6273892198
2470,180547.02508153964
2471,210510.7293831781
2472,150142.1910147655
2473,112411.43886411983
2474,98955.43267525439
2475,214609.01244587576
2476,111725.57960738614
2477,133580.48942780265
2478,147175.49997520578
2479,99710.39409855833
2480,154357.76532975075
2481,121832.54253537662
2482,127786.44807586931
2483,116033.45235162912
2484,121474.48930637857
2485,127604.83110370547
2486,161489.3886943547
2487,121959.65822603682
2488,161844.39060723447
2489,153870.62995197295
2490,158701.0345356446
2491,95716.72798066963
2492,188465.0698833256
2493,153200.24629336267
2494,147564.74226698925
2495,89986.6502448036
2496,258949.30486364232
2497,146861.94598521362
2498,112365.82243074055
2499,96800.54828695375
2500,132418.86176424572
2501,140128.07004406676
2502,148920.91779046453
2503,99358.51934572986
2504,174871.8195656887
2505,222662.13954807248
2506,249459.73076637907
2507,295635.06656724366
2508,251516.97830979418
2509,223601.62974333644
2510,222218.55398907678
2511,178037.2375546008
2512,204672.0834987878
2513,214173.92410749514
2514,238860.62876014737
2515,147688.45789820672
2516,176156.53956832038
2517,140153.2863021508
2518,158722.62313458894
2519,224134.8154611299
2520,217904.61278129357
2521,189486.89225643568
2522,213365.0573257818
2523,125950.3174523604
2524,143584.5879210472
2525,150963.40357719353
2526,133861.79003987837
2527,109752.32354509752
2528,129818.05698673519
2529,128228.2242889983
2530,128476.32036086745
2531,251275.5253804521
2532,217816.2202135107
2533,195001.3079784653
2534,226341.9188575857
2535,304149.1308827308
2536,255729.58808243938
2537,226525.7520256073
2538,184144.51332504483
2539,186527.00761745923
2540,177265.1345912302
2541,177623.42501307148
2542,171831.50190479888
2543,127618.28302541576
2544,122086.395979354
2545,137756.10937893583
2546,132179.7056344364
2547,141132.55357536697
2548,159574.01380124403
2549,162667.81382111346
2550,214109.01244762502
2551,141450.26137669772
2552,120794.17368692225
2553,78335.25225941109
2554,106918.21001287087
2555,131014.37296447332
2556,104762.32548099621
2557,117847.04554984553
2558,123862.99804900638
2559,139720.76898158083
2560,142509.96590956292
2561,134190.32350875117
2562,132048.01185048133
2563,153135.4679963522
2564,197607.30419231107
2565,144976.46165397906
2566,155335.21424928337
2567,130695.30173499996
2568,201486.01890782997
2569,202812.03426066635
2570,120455.14725877388
2571,185384.72034028507
2572,141769.3152116099
2573,216580.6877827236
2574,240632.2153763142
2575,130042.22230660729
2576,122499.02126921578
2577,156374.21040564365
2578,77530.5976957904
2579,62016.46858395945
2580,102442.95234074471
2581,97303.8141454376
2582,108423.7326404109
2583,253902.24199136268
2584,163714.70115511038
2585,177900.63313153238
2586,216506.71710484356
2587,195109.51212651152
2588,140305.29568043153
2589,151402.88205405485
2590,214418.30854679836
2591,209581.44874275208
2592,217449.25989176406
2593,255525.71952967503
2594,166764.68709278005
2595,209296.18692110953
2596,326122.04562719126
2597,200099.76008946117
2598,293854.5071561204
2599,337284.80829509534
2600,152050.60693541908
2601,159641.16172233684
2602,78394.66615025762
2603,93058.36272064307
2604,90918.41616513801
2605,84158.52464069036
2606,148331.1468778966
2607,213791.5283512548
2608,227846.37165861385
2609,165320.96659702284
2610,110571.51043049328
2611,117484.40917491619
2612,161270.04014887696
2613,126668.75218003703
2614,124740.22001761524
2615,158779.51341576513
2616,149905.07974447665
2617,186745.932462412
2618,197933.37007305137
2619,184348.58080736912
2620,186607.1360294693
2621,182027.2816449939
2622,186600.3326617908
2623,246747.45966587978
2624,303749.1333271139
2625,292307.0998494503
2626,175068.5389561163
2627,171585.53997629293
2628,509526.98620876315
2629,535559.7131592053
2630,358780.47567312367
2631,439038.37424900854
2632,414010.8318394739
2633,298492.9143215295
2634,408030.01325833495
2635,153275.79156540197
2636,182512.88205324602
2637,167169.0472789083
2638,254827.10820236857
2639,177164.10758969164
2640,148874.32960474803
2641,103812.89941530081
2642,197378.9582571989
2643,98143.35192859289
2644,124024.40435694778
2645,104907.707139086
2646,91494.10046502591
2647,101443.45513763059
2648,147875.36802126988
2649,150562.8498213947
2650,136931.08668077123
2651,142270.76105002323
2652,408261.32153045316
2653,239450.6230115527
2654,260556.98512543796
2655,410128.5961718264
2656,302203.4630403609
2657,324043.2994567182
2658,296650.1576373556
2659,305474.15690502926
2660,356704.4592137243
2661,344711.4505372754
2662,336829.66083793296
2663,283459.83653826796
2664,278475.1916452314
2665,310333.4877758723
2666,283947.9518040682
2667,162651.53117642878
2668,174665.34341219603
2669,182201.70459998792
2670,274362.9324753192
2671,180870.10283603513
2672,190145.8040628293
2673,221684.3888699959
2674,210167.1935285922
2675,172621.64289213563
2676,186024.30832849376
2677,198802.14897238725
2678,247011.62926753634
2679,266188.785231542
2680,281444.780976363
2681,386851.8292662325
2682,323124.51005390746
2683,496999.8126837707
2684,305014.9604546119
2685,314044.484282989
2686,254229.56445588256
2687,332082.60587871005
2688,208750.284895722
2689,202356.42206352108
2690,426837.04401853116
2691,187533.7944006777
2692,130060.5288779356
2693,188799.88588451326
2694,134137.07759395323
2695,192546.48076523977
2696,181661.2729196238
2697,190400.38769841686
2698,199608.49335834658
2699,176848.82807225612
2700,162714.41715139977
2701,158297.84639933458
2702,110250.78847128229
2703,125315.18257729002
2704,134476.02364862862
2705,119118.92711643294
2706,119024.31948631648
2707,128145.32589423785
2708,132399.29107484224
2709,110467.94006167045
2710,127118.27642412564
2711,305009.74784435245
2712,372341.1852795348
2713,171169.73496840755
2714,151244.82535141538
2715,167138.28837783216
2716,154523.0633201223
2717,180146.3673810885
2718,231166.09882433148
2719,161492.91283562646
2720,165609.48675637602
2721,135159.92298743315
2722,162264.20022756772
2723,139939.53717536305
2724,130921.70982204698
2725,130239.30203620774
2726,151045.03473950655
2727,187189.4293583858
2728,174766.40762025592
2729,153963.377366765
2730,146633.78955117834
2731,131538.58271515497
2732,124986.80551541835
2733,156786.24695097737
2734,153445.0583210726
